timestamp,node,raw_line
07:10:44.732,MASTER,[RX] S2:DATA:22 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:44.735,MASTER,--- STATISTIK ---
07:10:44.737,MASTER,S1: OK=22 | FAIL=0 | Data: 22
07:10:44.740,MASTER,S2: OK=22 | FAIL=0 | Data: 22
07:10:44.741,MASTER,Durasi siklus: 147 ms
07:10:44.744,MASTER,========================================
07:10:45.243,MASTER,========================================
07:10:45.244,MASTER,=== CYCLE 23 ===
07:10:45.245,MASTER,[TX] POLL:1
07:10:45.274,S2,[IGNORE] POLL:1
07:10:45.277,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 23
07:10:45.278,S1,[TX] S1:DATA:23
07:10:45.314,S2,[IGNORE] S1:DATA:23
07:10:45.317,MASTER,[RX] S1:DATA:23 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:45.318,MASTER,[TX] POLL:2
07:10:45.348,S1,[IGNORE] POLL:2
07:10:45.351,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 23
07:10:45.352,S2,[TX] S2:DATA:23
07:10:45.388,S1,[IGNORE] S2:DATA:23
07:10:45.390,MASTER,[RX] S2:DATA:23 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:45.393,MASTER,--- STATISTIK ---
07:10:45.396,MASTER,S1: OK=23 | FAIL=0 | Data: 23
07:10:45.398,MASTER,S2: OK=23 | FAIL=0 | Data: 23
07:10:45.399,MASTER,Durasi siklus: 148 ms
07:10:45.402,MASTER,========================================
07:10:45.901,MASTER,========================================
07:10:45.901,MASTER,=== CYCLE 24 ===
07:10:45.903,MASTER,[TX] POLL:1
07:10:45.933,S2,[IGNORE] POLL:1
07:10:45.935,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 24
07:10:45.936,S1,[TX] S1:DATA:24
07:10:45.973,S2,[IGNORE] S1:DATA:24
07:10:45.975,MASTER,[RX] S1:DATA:24 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:45.976,MASTER,[TX] POLL:2
07:10:46.006,S1,[IGNORE] POLL:2
07:10:46.008,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 8.75 dB | RX#: 24
07:10:46.010,S2,[TX] S2:DATA:24
07:10:46.047,S1,[IGNORE] S2:DATA:24
07:10:46.048,MASTER,[RX] S2:DATA:24 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:46.051,MASTER,--- STATISTIK ---
07:10:46.054,MASTER,S1: OK=24 | FAIL=0 | Data: 24
07:10:46.056,MASTER,S2: OK=24 | FAIL=0 | Data: 24
07:10:46.057,MASTER,Durasi siklus: 148 ms
07:10:46.060,MASTER,========================================
07:10:46.559,MASTER,========================================
07:10:46.560,MASTER,=== CYCLE 25 ===
07:10:46.561,MASTER,[TX] POLL:1
07:10:46.591,S2,[IGNORE] POLL:1
07:10:46.593,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 25
07:10:46.595,S1,[TX] S1:DATA:25
07:10:46.631,S2,[IGNORE] S1:DATA:25
07:10:46.634,MASTER,[RX] S1:DATA:25 | RSSI: -53 dBm | SNR: 9.75 dB
07:10:46.634,MASTER,[TX] POLL:2
07:10:46.665,S1,[IGNORE] POLL:2
07:10:46.667,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.50 dB | RX#: 25
07:10:46.668,S2,[TX] S2:DATA:25
07:10:46.705,S1,[IGNORE] S2:DATA:25
07:10:46.707,MASTER,[RX] S2:DATA:25 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:46.710,MASTER,--- STATISTIK ---
07:10:46.712,MASTER,S1: OK=25 | FAIL=0 | Data: 25
07:10:46.715,MASTER,S2: OK=25 | FAIL=0 | Data: 25
07:10:46.715,MASTER,Durasi siklus: 149 ms
07:10:46.719,MASTER,========================================
07:10:47.218,MASTER,========================================
07:10:47.218,MASTER,=== CYCLE 26 ===
07:10:47.219,MASTER,[TX] POLL:1
07:10:47.249,S2,[IGNORE] POLL:1
07:10:47.252,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.50 dB | RX#: 26
07:10:47.253,S1,[TX] S1:DATA:26
07:10:47.289,S2,[IGNORE] S1:DATA:26
07:10:47.292,MASTER,[RX] S1:DATA:26 | RSSI: -53 dBm | SNR: 9.75 dB
07:10:47.292,MASTER,[TX] POLL:2
07:10:47.323,S1,[IGNORE] POLL:2
07:10:47.325,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 26
07:10:47.327,S2,[TX] S2:DATA:26
07:10:47.364,S1,[IGNORE] S2:DATA:26
07:10:47.365,MASTER,[RX] S2:DATA:26 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:47.368,MASTER,--- STATISTIK ---
07:10:47.371,MASTER,S1: OK=26 | FAIL=0 | Data: 26
07:10:47.373,MASTER,S2: OK=26 | FAIL=0 | Data: 26
07:10:47.374,MASTER,Durasi siklus: 148 ms
07:10:47.377,MASTER,========================================
07:10:47.876,MASTER,========================================
07:10:47.877,MASTER,=== CYCLE 27 ===
07:10:47.878,MASTER,[TX] POLL:1
07:10:47.908,S2,[IGNORE] POLL:1
07:10:47.910,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 27
07:10:47.912,S1,[TX] S1:DATA:27
07:10:47.947,S2,[IGNORE] S1:DATA:27
07:10:47.951,MASTER,[RX] S1:DATA:27 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:47.951,MASTER,[TX] POLL:2
07:10:47.982,S1,[IGNORE] POLL:2
07:10:47.983,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 27
07:10:47.985,S2,[TX] S2:DATA:27
07:10:48.021,S1,[IGNORE] S2:DATA:27
07:10:48.023,MASTER,[RX] S2:DATA:27 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:48.026,MASTER,--- STATISTIK ---
07:10:48.029,MASTER,S1: OK=27 | FAIL=0 | Data: 27
07:10:48.031,MASTER,S2: OK=27 | FAIL=0 | Data: 27
07:10:48.032,MASTER,Durasi siklus: 149 ms
07:10:48.035,MASTER,========================================
07:10:48.534,MASTER,========================================
07:10:48.535,MASTER,=== CYCLE 28 ===
07:10:48.536,MASTER,[TX] POLL:1
07:10:48.566,S2,[IGNORE] POLL:1
07:10:48.568,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.25 dB | RX#: 28
07:10:48.570,S1,[TX] S1:DATA:28
07:10:48.606,S2,[IGNORE] S1:DATA:28
07:10:48.609,MASTER,[RX] S1:DATA:28 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:48.609,MASTER,[TX] POLL:2
07:10:48.640,S1,[IGNORE] POLL:2
07:10:48.642,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 28
07:10:48.644,S2,[TX] S2:DATA:28
07:10:48.680,S1,[IGNORE] S2:DATA:28
07:10:48.682,MASTER,[RX] S2:DATA:28 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:48.685,MASTER,--- STATISTIK ---
07:10:48.687,MASTER,S1: OK=28 | FAIL=0 | Data: 28
07:10:48.690,MASTER,S2: OK=28 | FAIL=0 | Data: 28
07:10:48.690,MASTER,Durasi siklus: 148 ms
07:10:48.694,MASTER,========================================
07:10:49.193,MASTER,========================================
07:10:49.194,MASTER,=== CYCLE 29 ===
07:10:49.195,MASTER,[TX] POLL:1
07:10:49.224,S2,[IGNORE] POLL:1
07:10:49.227,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 29
07:10:49.228,S1,[TX] S1:DATA:29
07:10:49.264,S2,[IGNORE] S1:DATA:29
07:10:49.268,MASTER,[RX] S1:DATA:29 | RSSI: -53 dBm | SNR: 9.75 dB
07:10:49.268,MASTER,[TX] POLL:2
07:10:49.298,S1,[IGNORE] POLL:2
07:10:49.301,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 29
07:10:49.302,S2,[TX] S2:DATA:29
07:10:49.338,S1,[IGNORE] S2:DATA:29
07:10:49.340,MASTER,[RX] S2:DATA:29 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:49.343,MASTER,--- STATISTIK ---
07:10:49.345,MASTER,S1: OK=29 | FAIL=0 | Data: 29
07:10:49.349,MASTER,S2: OK=29 | FAIL=0 | Data: 29
07:10:49.350,MASTER,Durasi siklus: 148 ms
07:10:49.352,MASTER,========================================
07:10:49.851,MASTER,========================================
07:10:49.852,MASTER,=== CYCLE 30 ===
07:10:49.854,MASTER,[TX] POLL:1
07:10:49.883,S2,[IGNORE] POLL:1
07:10:49.885,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 30
07:10:49.887,S1,[TX] S1:DATA:30
07:10:49.923,S2,[IGNORE] S1:DATA:30
07:10:49.926,MASTER,[RX] S1:DATA:30 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:49.926,MASTER,[TX] POLL:2
07:10:49.958,S1,[IGNORE] POLL:2
07:10:49.959,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 30
07:10:49.960,S2,[TX] S2:DATA:30
07:10:49.996,S1,[IGNORE] S2:DATA:30
07:10:49.998,MASTER,[RX] S2:DATA:30 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:50.001,MASTER,--- STATISTIK ---
07:10:50.004,MASTER,S1: OK=30 | FAIL=0 | Data: 30
07:10:50.006,MASTER,S2: OK=30 | FAIL=0 | Data: 30
07:10:50.007,MASTER,Durasi siklus: 148 ms
07:10:50.010,MASTER,========================================
07:10:50.510,MASTER,========================================
07:10:50.510,MASTER,=== CYCLE 31 ===
07:10:50.511,MASTER,[TX] POLL:1
07:10:50.541,S2,[IGNORE] POLL:1
07:10:50.544,S1,[RX] POLL:1 | RSSI: -56 dBm | SNR: 8.50 dB | RX#: 31
07:10:50.545,S1,[TX] S1:DATA:31
07:10:50.581,S2,[IGNORE] S1:DATA:31
07:10:50.584,MASTER,[RX] S1:DATA:31 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:50.584,MASTER,[TX] POLL:2
07:10:50.615,S1,[IGNORE] POLL:2
07:10:50.617,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 31
07:10:50.619,S2,[TX] S2:DATA:31
07:10:50.655,S1,[IGNORE] S2:DATA:31
07:10:50.657,MASTER,[RX] S2:DATA:31 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:50.659,MASTER,--- STATISTIK ---
07:10:50.662,MASTER,S1: OK=31 | FAIL=0 | Data: 31
07:10:50.665,MASTER,S2: OK=31 | FAIL=0 | Data: 31
07:10:50.665,MASTER,Durasi siklus: 147 ms
07:10:50.669,MASTER,========================================
07:10:51.171,MASTER,========================================
07:10:51.171,MASTER,=== CYCLE 32 ===
07:10:51.171,MASTER,[TX] POLL:1
07:10:51.200,S2,[IGNORE] POLL:1
07:10:51.202,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 32
07:10:51.203,S1,[TX] S1:DATA:32
07:10:51.239,S2,[IGNORE] S1:DATA:32
07:10:51.242,MASTER,[RX] S1:DATA:32 | RSSI: -53 dBm | SNR: 9.00 dB
07:10:51.242,MASTER,[TX] POLL:2
07:10:51.273,S1,[IGNORE] POLL:2
07:10:51.275,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.50 dB | RX#: 32
07:10:51.277,S2,[TX] S2:DATA:32
07:10:51.313,S1,[IGNORE] S2:DATA:32
07:10:51.315,MASTER,[RX] S2:DATA:32 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:51.318,MASTER,--- STATISTIK ---
07:10:51.320,MASTER,S1: OK=32 | FAIL=0 | Data: 32
07:10:51.323,MASTER,S2: OK=32 | FAIL=0 | Data: 32
07:10:51.323,MASTER,Durasi siklus: 148 ms
07:10:51.327,MASTER,========================================
07:10:51.826,MASTER,========================================
07:10:51.826,MASTER,=== CYCLE 33 ===
07:10:51.828,MASTER,[TX] POLL:1
07:10:51.857,S2,[IGNORE] POLL:1
07:10:51.860,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 33
07:10:51.861,S1,[TX] S1:DATA:33
07:10:51.897,S2,[IGNORE] S1:DATA:33
07:10:51.900,MASTER,[RX] S1:DATA:33 | RSSI: -53 dBm | SNR: 9.00 dB
07:10:51.900,MASTER,[TX] POLL:2
07:10:51.931,S1,[IGNORE] POLL:2
07:10:51.933,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 33
07:10:51.935,S2,[TX] S2:DATA:33
07:10:51.971,S1,[IGNORE] S2:DATA:33
07:10:51.973,MASTER,[RX] S2:DATA:33 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:51.976,MASTER,--- STATISTIK ---
07:10:51.979,MASTER,S1: OK=33 | FAIL=0 | Data: 33
07:10:51.981,MASTER,S2: OK=33 | FAIL=0 | Data: 33
07:10:51.982,MASTER,Durasi siklus: 147 ms
07:10:51.985,MASTER,========================================
07:10:52.485,MASTER,========================================
07:10:52.485,MASTER,=== CYCLE 34 ===
07:10:52.487,MASTER,[TX] POLL:1
07:10:52.515,S2,[IGNORE] POLL:1
07:10:52.518,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 34
07:10:52.519,S1,[TX] S1:DATA:34
07:10:52.555,S2,[IGNORE] S�:DATA:34
07:10:52.559,MASTER,[RX] S1:DATA:34 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:52.559,MASTER,[TX] POLL:2
07:10:52.590,S1,[IGNORE] POLL:2
07:10:52.592,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 7.25 dB | RX#: 34
07:10:52.594,S2,[TX] S2:DATA:34
07:10:52.629,S1,[IGNORE] S2:DATA:34
07:10:52.632,MASTER,[RX] S2:DATA:34 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:52.634,MASTER,--- STATISTIK ---
07:10:52.637,MASTER,S1: OK=34 | FAIL=0 | Data: 34
07:10:52.640,MASTER,S2: OK=34 | FAIL=0 | Data: 34
07:10:52.640,MASTER,Durasi siklus: 149 ms
07:10:52.644,MASTER,========================================
07:10:53.143,MASTER,========================================
07:10:53.143,MASTER,=== CYCLE 35 ===
07:10:53.145,MASTER,[TX] POLL:1
07:10:53.173,S2,[IGNORE] POLL:1
07:10:53.176,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 35
07:10:53.178,S1,[TX] S1:DATA:35
07:10:53.214,S2,[IGNORE] S1:DATA:35
07:10:53.217,MASTER,[RX] S1:DATA:35 | RSSI: -53 dBm | SNR: 9.75 dB
07:10:53.217,MASTER,[TX] POLL:2
07:10:53.248,S1,[IGNORE] POLL:2
07:10:53.251,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 35
07:10:53.252,S2,[TX] S2:DATA:35
07:10:53.292,S1,[IGNORE] S2:DATA:35
07:10:53.292,MASTER,[RX] S2:DATA:35 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:53.293,MASTER,--- STATISTIK ---
07:10:53.295,MASTER,S1: OK=35 | FAIL=0 | Data: 35
07:10:53.298,MASTER,S2: OK=35 | FAIL=0 | Data: 35
07:10:53.298,MASTER,Durasi siklus: 148 ms
07:10:53.302,MASTER,========================================
07:10:53.801,MASTER,========================================
07:10:53.801,MASTER,=== CYCLE 36 ===
07:10:53.803,MASTER,[TX] POLL:1
07:10:53.832,S2,[IGNORE] POLL:1
07:10:53.835,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.50 dB | RX#: 36
07:10:53.836,S1,[TX] S1:DATA:36
07:10:53.872,S2,[IGNORE] S1:DATA:36
07:10:53.875,MASTER,[RX] S1:DATA:36 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:53.876,MASTER,[TX] POLL:2
07:10:53.906,S1,[IGNORE] POLL:2
07:10:53.908,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 36
07:10:53.910,S2,[TX] S2:DATA:36
07:10:53.946,S1,[IGNORE] S2:DATA:36
07:10:53.948,MASTER,[RX] S2:DATA:36 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:53.951,MASTER,--- STATISTIK ---
07:10:53.954,MASTER,S1: OK=36 | FAIL=0 | Data: 36
07:10:53.956,MASTER,S2: OK=36 | FAIL=0 | Data: 36
07:10:53.957,MASTER,Durasi siklus: 148 ms
07:10:53.961,MASTER,========================================
07:10:54.459,MASTER,========================================
07:10:54.460,MASTER,=== CYCLE 37 ===
07:10:54.461,MASTER,[TX] POLL:1
07:10:54.491,S2,[IGNORE] POLL:1
07:10:54.493,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 37
07:10:54.495,S1,[TX] S1:DATA:37
07:10:54.531,S2,[IGNORE] S1:DATA:37
07:10:54.534,MASTER,[RX] S1:DATA:37 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:54.535,MASTER,[TX] POLL:2
07:10:54.564,S1,[IGNORE] POLL:2
07:10:54.567,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 37
07:10:54.569,S2,[TX] S2:DATA:37
07:10:54.604,S1,[IGNORE] S2:DATA:37
07:10:54.607,MASTER,[RX] S2:DATA:37 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:54.609,MASTER,--- STATISTIK ---
07:10:54.617,MASTER,S1: OK=37 | FAIL=0 | Data: 37
07:10:54.618,MASTER,S2: OK=37 | FAIL=0 | Data: 37
07:10:54.618,MASTER,Durasi siklus: 149 ms
07:10:54.619,MASTER,========================================
07:10:55.118,MASTER,========================================
07:10:55.119,MASTER,=== CYCLE 38 ===
07:10:55.120,MASTER,[TX] POLL:1
07:10:55.153,S2,[IGNORE] POLL:1
07:10:55.154,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 38
07:10:55.154,S1,[TX] S1:DATA:38
07:10:55.189,S2,[IGNORE] S1:DATA:38
07:10:55.193,MASTER,[RX] S1:DATA:38 | RSSI: -54 dBm | SNR: 9.50 dB
07:10:55.194,MASTER,[TX] POLL:2
07:10:55.223,S1,[IGNORE] POLL:2
07:10:55.225,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.25 dB | RX#: 38
07:10:55.227,S2,[TX] S2:DATA:38
07:10:55.264,S1,[IGNORE] S2:DATA:38
07:10:55.266,MASTER,[RX] S2:DATA:38 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:55.269,MASTER,--- STATISTIK ---
07:10:55.271,MASTER,S1: OK=38 | FAIL=0 | Data: 38
07:10:55.274,MASTER,S2: OK=38 | FAIL=0 | Data: 38
07:10:55.274,MASTER,Durasi siklus: 148 ms
07:10:55.278,MASTER,========================================
07:10:55.777,MASTER,========================================
07:10:55.777,MASTER,=== CYCLE 39 ===
07:10:55.779,MASTER,[TX] POLL:1
07:10:55.808,S2,[IGNORE] POLL:1
07:10:55.810,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 39
07:10:55.812,S1,[TX] S1:DATA:39
07:10:55.848,S2,[IGNORE] S1:DATA:39
07:10:55.851,MASTER,[RX] S1:DATA:39 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:55.852,MASTER,[TX] POLL:2
07:10:55.882,S1,[IGNORE] POLL:2
07:10:55.884,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 39
07:10:55.885,S2,[TX] S2:DATA:39
07:10:55.921,S1,[IGNORE] S2:DATA:39
07:10:55.923,MASTER,[RX] S2:DATA:39 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:55.927,MASTER,--- STATISTIK ---
07:10:55.929,MASTER,S1: OK=39 | FAIL=0 | Data: 39
07:10:55.932,MASTER,S2: OK=39 | FAIL=0 | Data: 39
07:10:55.933,MASTER,Durasi siklus: 149 ms
07:10:55.936,MASTER,========================================
07:10:56.435,MASTER,========================================
07:10:56.435,MASTER,=== CYCLE 40 ===
07:10:56.437,MASTER,[TX] POLL:1
07:10:56.466,S2,[IGNORE] POLL:1
07:10:56.468,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 40
07:10:56.470,S1,[TX] S1:DATA:40
07:10:56.506,S2,[IGNORE] S1:DATA:40
07:10:56.509,MASTER,[RX] S1:DATA:40 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:56.509,MASTER,[TX] POLL:2
07:10:56.540,S1,[IGNORE] POLL:2
07:10:56.542,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 40
07:10:56.543,S2,[TX] S2:DATA:40
07:10:56.579,S1,[IGNORE] S2:DATA:40
07:10:56.582,MASTER,[RX] S2:DATA:40 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:56.584,MASTER,--- STATISTIK ---
07:10:56.587,MASTER,S1: OK=40 | FAIL=0 | Data: 40
07:10:56.590,MASTER,S2: OK=40 | FAIL=0 | Data: 40
07:10:56.590,MASTER,Durasi siklus: 148 ms
07:10:56.594,MASTER,========================================
07:10:57.093,MASTER,========================================
07:10:57.093,MASTER,=== CYCLE 41 ===
07:10:57.095,MASTER,[TX] POLL:1
07:10:57.124,S2,[IGNORE] POLL:1
07:10:57.126,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 41
07:10:57.128,S1,[TX] S1:DATA:41
07:10:57.163,S2,[IGNORE] S1:DATA:41
07:10:57.167,MASTER,[RX] S1:DATA:41 | RSSI: -53 dBm | SNR: 9.75 dB
07:10:57.167,MASTER,[TX] POLL:2
07:10:57.198,S1,[IGNORE] POLL:2
07:10:57.200,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 41
07:10:57.202,S2,[TX] S2:DATA:41
07:10:57.237,S1,[IGNORE] S2:DATA:41
07:10:57.240,MASTER,[RX] S2:DATA:41 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:57.243,MASTER,--- STATISTIK ---
07:10:57.245,MASTER,S1: OK=41 | FAIL=0 | Data: 41
07:10:57.248,MASTER,S2: OK=41 | FAIL=0 | Data: 41
07:10:57.249,MASTER,Durasi siklus: 149 ms
07:10:57.252,MASTER,========================================
07:10:57.751,MASTER,========================================
07:10:57.751,MASTER,=== CYCLE 42 ===
07:10:57.753,MASTER,[TX] POLL:1
07:10:57.782,S2,[IGNORE] POLL:1
07:10:57.785,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 42
07:10:57.786,S1,[TX] S1:DATA:42
07:10:57.822,S2,[IGNORE] S1:DATA:42
07:10:57.825,MASTER,[RX] S1:DATA:42 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:57.826,MASTER,[TX] POLL:2
07:10:57.856,S1,[IGNORE] POLL:2
07:10:57.859,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 42
07:10:57.860,S2,[TX] S2:DATA:42
07:10:57.896,S1,[IGNORE] S2:DATA:42
07:10:57.898,MASTER,[RX] S2:DATA:42 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:57.901,MASTER,--- STATISTIK ---
07:10:57.904,MASTER,S1: OK=42 | FAIL=0 | Data: 42
07:10:57.906,MASTER,S2: OK=42 | FAIL=0 | Data: 42
07:10:57.907,MASTER,Durasi siklus: 147 ms
07:10:57.910,MASTER,========================================
07:10:58.410,MASTER,========================================
07:10:58.411,MASTER,=== CYCLE 43 ===
07:10:58.411,MASTER,[TX] POLL:1
07:10:58.441,S2,[IGNORE] POLL:1
07:10:58.443,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 43
07:10:58.445,S1,[TX] S1:DATA:43
07:10:58.481,S2,[IGNORE] S1:DATA:43
07:10:58.484,MASTER,[RX] S1:DATA:43 | RSSI: -53 dBm | SNR: 9.00 dB
07:10:58.484,MASTER,[TX] POLL:2
07:10:58.514,S1,[IGNORE] POLL:2
07:10:58.517,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 43
07:10:58.518,S2,[TX] S2:DATA:43
07:10:58.555,S1,[IGNORE] S2:DATA:43
07:10:58.557,MASTER,[RX] S2:DATA:43 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:58.560,MASTER,--- STATISTIK ---
07:10:58.563,MASTER,S1: OK=43 | FAIL=0 | Data: 43
07:10:58.565,MASTER,S2: OK=43 | FAIL=0 | Data: 43
07:10:58.566,MASTER,Durasi siklus: 147 ms
07:10:58.569,MASTER,========================================
07:10:59.068,MASTER,========================================
07:10:59.069,MASTER,=== CYCLE 44 ===
07:10:59.070,MASTER,[TX] POLL:1
07:10:59.100,S2,[IGNORE] POLL:1
07:10:59.101,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 44
07:10:59.103,S1,[TX] S1:DATA:44
07:10:59.147,S2,[IGNORE] S�:DATA�44
07:10:59.148,MASTER,[RX] S1:DATA:44 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:59.148,MASTER,[TX] POLL:2
07:10:59.172,S1,[IGNORE] POLL:2
07:10:59.176,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 8.75 dB | RX#: 44
07:10:59.177,S2,[TX] S2:DATA:44
07:10:59.213,S1,[IGNORE] S2:DATA:44
07:10:59.216,MASTER,[RX] S2:DATA:44 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:59.218,MASTER,--- STATISTIK ---
07:10:59.221,MASTER,S1: OK=44 | FAIL=0 | Data: 44
